Date,Open,High,Low,Close,Adj Close,Volume
2021-02-15,17349.000000,17506.750000,17258.050781,17479.849609,17385.271484,110119
2021-02-16,17555.000000,17646.000000,17139.099609,17217.250000,17124.093750,229774
2021-02-17,16900.000000,16900.000000,16350.000000,16741.199219,16650.617188,599343
2021-02-18,16756.000000,16900.000000,16300.000000,16364.700195,16276.156250,251066
2021-02-19,16430.000000,16464.699219,16212.950195,16376.400391,16287.792969,130275
2021-02-22,16411.050781,16530.000000,16024.599609,16096.299805,16009.208008,214915
2021-02-23,16131.000000,16255.000000,16002.099609,16169.950195,16082.459961,142998
2021-02-24,16283.000000,16378.000000,16100.000000,16346.150391,16257.707031,84342
2021-02-25,16306.000000,16373.299805,16100.000000,16113.900391,16026.712891,185713
2021-02-26,16050.500000,16284.400391,16003.900391,16101.599609,16014.479492,226873
2021-03-01,16236.000000,16367.599609,16100.000000,16292.450195,16204.296875,90718
2021-03-02,16302.000000,16620.000000,16289.750000,16576.150391,16486.462891,123097
2021-03-03,16705.000000,16720.000000,16546.650391,16699.250000,16608.896484,92873
2021-03-04,16656.550781,16707.949219,16445.000000,16661.800781,16571.648438,129981
2021-03-05,16516.000000,16840.000000,16456.000000,16782.900391,16692.093750,102741
2021-03-08,16725.050781,16900.000000,16607.000000,16852.449219,16761.265625,91842
2021-03-09,16910.199219,16949.949219,16660.000000,16910.800781,16819.302734,92717
2021-03-10,16949.699219,17000.000000,16785.000000,16931.449219,16839.837891,63788
2021-03-12,16977.000000,17009.849609,16650.000000,16722.449219,16631.968750,84914
2021-03-15,16879.849609,16879.849609,16630.000000,16833.050781,16741.972656,68983
2021-03-16,16835.000000,17020.000000,16695.000000,16741.949219,16651.363281,84470
2021-03-17,16790.000000,16790.000000,16340.049805,16455.750000,16366.712891,157173
2021-03-18,16467.900391,16624.949219,16180.000000,16201.250000,16113.590820,96365
2021-03-19,16200.000000,16595.000000,16070.000000,16450.849609,16361.839844,199416
2021-03-22,16451.000000,16675.000000,16351.000000,16588.050781,16498.298828,108786
2021-03-23,16575.000000,16750.000000,16506.400391,16681.349609,16591.091797,100358
2021-03-24,16600.000000,16769.800781,16419.250000,16448.099609,16359.104492,75555
2021-03-25,16425.000000,16584.500000,16116.000000,16170.099609,16082.608398,108704
2021-03-26,16299.000000,16618.449219,16254.000000,16571.750000,16482.085938,126578
2021-03-30,16610.000000,17253.550781,16610.000000,17165.000000,17072.125000,148902
2021-03-31,17299.000000,17299.000000,16951.550781,17165.199219,17072.324219,110331
2021-04-01,17165.199219,17188.550781,16967.599609,17083.150391,16990.718750,83176
2021-04-05,17150.000000,17150.000000,16723.900391,16880.550781,16789.214844,81557
2021-04-06,16910.000000,17120.000000,16800.000000,17081.699219,16989.275391,64193
2021-04-07,17100.000000,17865.949219,17025.000000,17409.849609,17315.650391,178465
2021-04-08,17425.050781,17759.000000,17326.849609,17689.900391,17594.185547,118006
2021-04-09,17611.099609,17849.000000,17500.000000,17592.400391,17497.212891,73944
2021-04-12,17375.150391,17620.000000,17341.099609,17501.699219,17407.003906,57532
2021-04-13,17587.000000,17599.949219,17040.099609,17168.849609,17075.955078,110527
2021-04-15,17325.000000,17400.000000,16775.000000,16875.650391,16784.341797,118314
2021-04-16,16969.000000,17335.000000,16862.800781,17252.099609,17158.753906,94190
2021-04-19,17201.050781,17240.000000,16950.000000,17089.949219,16997.480469,50938
2021-04-20,17420.000000,17420.000000,16890.050781,17095.650391,17003.152344,103687
2021-04-22,17190.000000,17190.000000,16551.250000,16790.449219,16699.601563,204431
2021-04-23,16785.000000,16799.300781,16605.000000,16625.699219,16535.742188,68600
2021-04-26,16799.050781,16895.000000,16663.650391,16870.599609,16779.318359,152362
2021-04-27,16899.000000,16930.000000,16750.000000,16779.000000,16688.214844,44651
2021-04-28,16775.000000,16831.099609,16611.000000,16633.800781,16543.800781,86876
2021-04-29,16679.000000,16714.599609,16480.000000,16502.550781,16502.550781,80207
2021-04-30,16500.000000,16569.199219,16255.000000,16309.250000,16309.250000,97783
2021-05-03,16360.000000,16574.949219,16272.650391,16506.750000,16506.750000,64048
2021-05-04,16510.250000,16620.000000,16380.000000,16546.599609,16546.599609,105796
2021-05-05,16561.050781,16610.000000,16457.449219,16549.250000,16549.250000,35322
2021-05-06,16525.050781,16769.800781,16525.050781,16717.599609,16717.599609,70319
2021-05-07,16788.550781,16798.099609,16665.000000,16761.349609,16761.349609,37666
2021-05-10,16830.000000,16850.000000,16670.000000,16787.300781,16787.300781,47658
2021-05-11,16749.000000,16949.000000,16710.349609,16870.099609,16870.099609,60063
2021-05-12,16770.250000,16857.400391,16620.000000,16717.900391,16717.900391,60576
2021-05-14,16717.000000,17260.000000,16605.000000,17224.150391,17224.150391,96582
